timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1688264859286,630,Create User,200,OK,DB 2-25,text,true,,248,418,235,368,http://microserviceLB-980459616.us-east-1.elb.amazonaws.com/create_user,630,0,206
1688264859262,659,Create User,200,OK,DB 2-17,text,true,,248,418,237,371,http://microserviceLB-980459616.us-east-1.elb.amazonaws.com/create_user,659,0,242
1688264859216,761,Create User,200,OK,DB 2-2,text,true,,248,418,255,396,http://microserviceLB-980459616.us-east-1.elb.amazonaws.com/create_user,761,0,284
1688264859298,690,Create User,200,OK,DB 2-29,text,true,,248,418,260,402,http://microserviceLB-980459616.us-east-1.elb.amazonaws.com/create_user,690,0,213
1688264859295,745,Create User,200,OK,DB 2-28,text,true,,248,418,277,427,http://microserviceLB-980459616.us-east-1.elb.amazonaws.com/create_user,745,0,199
1688264859229,882,Create User,200,OK,DB 2-6,text,true,,248,418,300,461,http://microserviceLB-980459616.us-east-1.elb.amazonaws.com/create_user,882,0,278
1688264859300,823,Create User,200,OK,DB 2-30,text,true,,248,418,300,464,http://microserviceLB-980459616.us-east-1.elb.amazonaws.com/create_user,823,0,207
1688264859267,860,Create User,200,OK,DB 2-19,text,true,,248,418,300,464,http://microserviceLB-980459616.us-east-1.elb.amazonaws.com/create_user,860,0,240
1688264859274,877,Create User,200,OK,DB 2-21,text,true,,248,418,300,469,http://microserviceLB-980459616.us-east-1.elb.amazonaws.com/create_user,877,0,233
1688264859283,869,Create User,200,OK,DB 2-24,text,true,,248,418,300,469,http://microserviceLB-980459616.us-east-1.elb.amazonaws.com/create_user,869,0,217
1688264859304,875,Create User,200,OK,DB 2-31,text,true,,248,418,300,473,http://microserviceLB-980459616.us-east-1.elb.amazonaws.com/create_user,875,0,208
1688264859322,925,Create User,200,OK,DB 2-37,text,true,,248,418,300,479,http://microserviceLB-980459616.us-east-1.elb.amazonaws.com/create_user,925,0,196
1688264859291,957,Create User,200,OK,DB 2-27,text,true,,248,418,300,479,http://microserviceLB-980459616.us-east-1.elb.amazonaws.com/create_user,957,0,211
1688264859334,1039,Create User,200,OK,DB 2-41,text,true,,248,418,300,477,http://microserviceLB-980459616.us-east-1.elb.amazonaws.com/create_user,1039,0,195
1688264859248,1192,Create User,200,OK,DB 2-13,text,true,,248,418,300,477,http://microserviceLB-980459616.us-east-1.elb.amazonaws.com/create_user,1192,0,250
1688264859336,1249,Create User,200,OK,DB 2-42,text,true,,248,418,300,472,http://microserviceLB-980459616.us-east-1.elb.amazonaws.com/create_user,1249,0,213
1688264859235,1360,Create User,200,OK,DB 2-8,text,true,,248,418,300,472,http://microserviceLB-980459616.us-east-1.elb.amazonaws.com/create_user,1360,0,279
1688264859352,1776,Create User,200,OK,DB 2-47,text,true,,248,418,300,452,http://microserviceLB-980459616.us-east-1.elb.amazonaws.com/create_user,1776,0,206
1688264859393,1927,Create User,200,OK,DB 2-61,text,true,,248,418,300,450,http://microserviceLB-980459616.us-east-1.elb.amazonaws.com/create_user,1927,0,206
1688264859375,1952,Create User,200,OK,DB 2-55,text,true,,248,418,300,450,http://microserviceLB-980459616.us-east-1.elb.amazonaws.com/create_user,1952,0,201
1688264859382,2036,Create User,200,OK,DB 2-57,text,true,,248,418,300,450,http://microserviceLB-980459616.us-east-1.elb.amazonaws.com/create_user,2036,0,201
1688264859328,2288,Create User,200,OK,DB 2-39,text,true,,248,418,300,450,http://microserviceLB-980459616.us-east-1.elb.amazonaws.com/create_user,2288,0,216
1688264859373,2362,Create User,200,OK,DB 2-54,text,true,,248,418,300,450,http://microserviceLB-980459616.us-east-1.elb.amazonaws.com/create_user,2362,0,198
1688264859339,2398,Create User,200,OK,DB 2-43,text,true,,248,418,300,450,http://microserviceLB-980459616.us-east-1.elb.amazonaws.com/create_user,2398,0,208
1688264859415,2377,Create User,200,OK,DB 2-68,text,true,,248,418,300,450,http://microserviceLB-980459616.us-east-1.elb.amazonaws.com/create_user,2377,0,196
1688264859358,2602,Create User,200,OK,DB 2-49,text,true,,248,418,300,450,http://microserviceLB-980459616.us-east-1.elb.amazonaws.com/create_user,2602,0,210
1688264859379,2789,Create User,200,OK,DB 2-56,text,true,,248,418,300,450,http://microserviceLB-980459616.us-east-1.elb.amazonaws.com/create_user,2789,0,206
1688264859384,3029,Create User,200,OK,DB 2-58,text,true,,248,418,300,450,http://microserviceLB-980459616.us-east-1.elb.amazonaws.com/create_user,3029,0,200
1688264859354,3116,Create User,200,OK,DB 2-48,text,true,,248,418,300,450,http://microserviceLB-980459616.us-east-1.elb.amazonaws.com/create_user,3115,0,213
1688264859445,3087,Create User,200,OK,DB 2-78,text,true,,248,418,300,450,http://microserviceLB-980459616.us-east-1.elb.amazonaws.com/create_user,3087,0,201
1688264859471,3284,Create User,200,OK,DB 2-87,text,true,,248,418,300,450,http://microserviceLB-980459616.us-east-1.elb.amazonaws.com/create_user,3284,0,195
1688264859219,3662,Create User,200,OK,DB 2-3,text,true,,248,418,300,450,http://microserviceLB-980459616.us-east-1.elb.amazonaws.com/create_user,3662,0,281
1688264859278,3604,Create User,200,OK,DB 2-22,text,true,,248,418,300,450,http://microserviceLB-980459616.us-east-1.elb.amazonaws.com/create_user,3604,0,219
1688264859237,3664,Create User,200,OK,DB 2-9,text,true,,248,418,300,450,http://microserviceLB-980459616.us-east-1.elb.amazonaws.com/create_user,3664,0,261
1688264859309,3645,Create User,200,OK,DB 2-33,text,true,,248,418,300,450,http://microserviceLB-980459616.us-east-1.elb.amazonaws.com/create_user,3645,0,198
1688264859312,3642,Create User,200,OK,DB 2-34,text,true,,248,418,300,450,http://microserviceLB-980459616.us-east-1.elb.amazonaws.com/create_user,3642,0,199
1688264859289,3732,Create User,200,OK,DB 2-26,text,true,,248,418,300,450,http://microserviceLB-980459616.us-east-1.elb.amazonaws.com/create_user,3732,0,213
1688264859265,3756,Create User,200,OK,DB 2-18,text,true,,248,418,300,450,http://microserviceLB-980459616.us-east-1.elb.amazonaws.com/create_user,3756,0,239
1688264859469,3566,Create User,200,OK,DB 2-86,text,true,,248,418,300,450,http://microserviceLB-980459616.us-east-1.elb.amazonaws.com/create_user,3566,0,209
1688264859388,3825,Create User,200,OK,DB 2-59,text,true,,248,418,300,450,http://microserviceLB-980459616.us-east-1.elb.amazonaws.com/create_user,3825,0,207
1688264859417,3871,Create User,200,OK,DB 2-69,text,true,,248,418,300,450,http://microserviceLB-980459616.us-east-1.elb.amazonaws.com/create_user,3871,0,196
