timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Filename,Latency,Encoding,SampleCount,ErrorCount,Hostname,IdleTime,Connect
1688264859253,438,/static,200,OK,Static 1-13,text,true,,720,163,75,255,http://microserviceLB-980459616.us-east-1.elb.amazonaws.com/static,,438,utf-8,1,0,DESKTOP-JMD9GU4,0,240
1688264859226,467,/static,200,OK,Static 1-9,text,true,,720,163,75,256,http://microserviceLB-980459616.us-east-1.elb.amazonaws.com/static,,467,utf-8,1,0,DESKTOP-JMD9GU4,0,269
1688264859295,401,/static,200,OK,Static 1-19,text,true,,720,163,76,258,http://microserviceLB-980459616.us-east-1.elb.amazonaws.com/static,,401,utf-8,1,0,DESKTOP-JMD9GU4,0,199
1688264859232,464,/static,200,OK,Static 1-10,text,true,,720,163,76,258,http://microserviceLB-980459616.us-east-1.elb.amazonaws.com/static,,464,utf-8,1,0,DESKTOP-JMD9GU4,0,263
1688264859170,530,/static,200,OK,Static 1-1,text,true,,720,163,76,260,http://microserviceLB-980459616.us-east-1.elb.amazonaws.com/static,,530,utf-8,1,0,DESKTOP-JMD9GU4,0,326
1688264859267,438,/static,200,OK,Static 1-15,text,true,,720,163,77,263,http://microserviceLB-980459616.us-east-1.elb.amazonaws.com/static,,438,utf-8,1,0,DESKTOP-JMD9GU4,0,230
1688264859176,530,/static,200,OK,Static 1-2,text,true,,720,163,77,263,http://microserviceLB-980459616.us-east-1.elb.amazonaws.com/static,,530,utf-8,1,0,DESKTOP-JMD9GU4,0,326
1688264859183,527,/static,200,OK,Static 1-3,text,true,,720,163,78,265,http://microserviceLB-980459616.us-east-1.elb.amazonaws.com/static,,527,utf-8,1,0,DESKTOP-JMD9GU4,0,319
1688264859189,521,/static,200,OK,Static 1-4,text,true,,720,163,78,265,http://microserviceLB-980459616.us-east-1.elb.amazonaws.com/static,,521,utf-8,1,0,DESKTOP-JMD9GU4,0,313
1688264859218,492,/static,200,OK,Static 1-8,text,true,,720,163,78,266,http://microserviceLB-980459616.us-east-1.elb.amazonaws.com/static,,492,utf-8,1,0,DESKTOP-JMD9GU4,0,284
1688264859260,483,/static,200,OK,Static 1-14,text,true,,720,163,83,283,http://microserviceLB-980459616.us-east-1.elb.amazonaws.com/static,,483,utf-8,1,0,DESKTOP-JMD9GU4,0,244
1688264859211,533,/static,200,OK,Static 1-7,text,true,,720,163,83,283,http://microserviceLB-980459616.us-east-1.elb.amazonaws.com/static,,533,utf-8,1,0,DESKTOP-JMD9GU4,0,296
1688264859238,509,/static,200,OK,Static 1-11,text,true,,720,163,83,284,http://microserviceLB-980459616.us-east-1.elb.amazonaws.com/static,,509,utf-8,1,0,DESKTOP-JMD9GU4,0,269
