timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1688263600599,5781,Create User,200,OK,DB 2-3,text,true,,248,418,50,350,http://microserviceLB-980459616.us-east-1.elb.amazonaws.com/create_user,5781,0,243
1688263600560,6787,Create User,200,OK,DB 2-1,text,true,,248,418,50,350,http://microserviceLB-980459616.us-east-1.elb.amazonaws.com/create_user,6787,0,281
1688263600640,6812,Create User,200,OK,DB 2-5,text,true,,248,418,50,350,http://microserviceLB-980459616.us-east-1.elb.amazonaws.com/create_user,6812,0,205
1688263600620,7035,Create User,200,OK,DB 2-4,text,true,,248,418,50,350,http://microserviceLB-980459616.us-east-1.elb.amazonaws.com/create_user,7035,0,217
1688263600660,7203,Create User,200,OK,DB 2-6,text,true,,248,418,50,350,http://microserviceLB-980459616.us-east-1.elb.amazonaws.com/create_user,7203,0,201
1688263600579,7465,Create User,200,OK,DB 2-2,text,true,,248,418,50,350,http://microserviceLB-980459616.us-east-1.elb.amazonaws.com/create_user,7465,0,276
1688263600840,7336,Create User,200,OK,DB 2-15,text,true,,248,418,50,350,http://microserviceLB-980459616.us-east-1.elb.amazonaws.com/create_user,7336,0,200
1688263600820,7443,Create User,200,OK,DB 2-14,text,true,,248,418,50,350,http://microserviceLB-980459616.us-east-1.elb.amazonaws.com/create_user,7443,0,201
1688263601079,7219,Create User,200,OK,DB 2-27,text,true,,248,418,50,350,http://microserviceLB-980459616.us-east-1.elb.amazonaws.com/create_user,7219,0,198
1688263601300,7001,Create User,200,OK,DB 2-38,text,true,,248,418,50,350,http://microserviceLB-980459616.us-east-1.elb.amazonaws.com/create_user,7001,0,206
1688263601221,7085,Create User,200,OK,DB 2-34,text,true,,248,418,50,350,http://microserviceLB-980459616.us-east-1.elb.amazonaws.com/create_user,7085,0,203
1688263601279,7030,Create User,200,OK,DB 2-37,text,true,,248,418,50,350,http://microserviceLB-980459616.us-east-1.elb.amazonaws.com/create_user,7030,0,206
1688263601439,6872,Create User,200,OK,DB 2-45,text,true,,248,418,50,350,http://microserviceLB-980459616.us-east-1.elb.amazonaws.com/create_user,6872,0,209
1688263607352,965,Create Magazine,200,OK,DB 2-1,text,true,,253,358,50,350,http://microserviceLB-980459616.us-east-1.elb.amazonaws.com/create_magazine,965,0,0
1688263607656,667,Create Magazine,200,OK,DB 2-4,text,true,,253,358,50,350,http://microserviceLB-980459616.us-east-1.elb.amazonaws.com/create_magazine,667,0,0
1688263601240,7134,Create User,200,OK,DB 2-35,text,true,,248,418,50,350,http://microserviceLB-980459616.us-east-1.elb.amazonaws.com/create_user,7134,0,215
1688263600679,8029,Create User,200,OK,DB 2-7,text,true,,248,418,50,350,http://microserviceLB-980459616.us-east-1.elb.amazonaws.com/create_user,8029,0,201
1688263600720,8019,Create User,200,OK,DB 2-9,text,true,,248,418,50,350,http://microserviceLB-980459616.us-east-1.elb.amazonaws.com/create_user,8019,0,201
1688263608045,764,Create Magazine,200,OK,DB 2-2,text,true,,253,358,50,350,http://microserviceLB-980459616.us-east-1.elb.amazonaws.com/create_magazine,764,0,0
1688263608325,502,Create Subscription,200,OK,DB 2-4,text,true,,257,445,50,350,http://microserviceLB-980459616.us-east-1.elb.amazonaws.com/create_subscription,502,0,0
1688263601501,7491,Create User,200,OK,DB 2-48,text,true,,248,418,50,350,http://microserviceLB-980459616.us-east-1.elb.amazonaws.com/create_user,7491,0,210
1688263608310,843,Create Magazine,200,OK,DB 2-37,text,true,,253,358,50,350,http://microserviceLB-980459616.us-east-1.elb.amazonaws.com/create_magazine,843,0,0
1688263608809,353,Create Subscription,200,OK,DB 2-2,text,true,,257,445,50,350,http://microserviceLB-980459616.us-east-1.elb.amazonaws.com/create_subscription,353,0,0
1688263600740,8704,Create User,200,OK,DB 2-10,text,true,,248,418,50,350,http://microserviceLB-980459616.us-east-1.elb.amazonaws.com/create_user,8704,0,200
1688263609153,320,Create Subscription,200,OK,DB 2-37,text,true,,257,445,50,350,http://microserviceLB-980459616.us-east-1.elb.amazonaws.com/create_subscription,320,0,0
1688263600759,8775,Create User,200,OK,DB 2-11,text,true,,248,418,50,350,http://microserviceLB-980459616.us-east-1.elb.amazonaws.com/create_user,8775,0,206
1688263600859,8677,Create User,200,OK,DB 2-16,text,true,,248,418,50,350,http://microserviceLB-980459616.us-east-1.elb.amazonaws.com/create_user,8677,0,206
1688263600779,8760,Create User,200,OK,DB 2-12,text,true,,248,418,50,350,http://microserviceLB-980459616.us-east-1.elb.amazonaws.com/create_user,8760,0,210
1688263601041,8530,Create User,200,OK,DB 2-25,text,true,,248,418,50,350,http://microserviceLB-980459616.us-east-1.elb.amazonaws.com/create_user,8530,0,198
1688263601020,8557,Create User,200,OK,DB 2-24,text,true,,248,418,50,350,http://microserviceLB-980459616.us-east-1.elb.amazonaws.com/create_user,8557,0,210
1688263600979,8599,Create User,200,OK,DB 2-22,text,true,,248,418,50,350,http://microserviceLB-980459616.us-east-1.elb.amazonaws.com/create_user,8598,0,206
1688263601159,8420,Create User,200,OK,DB 2-31,text,true,,248,418,50,350,http://microserviceLB-980459616.us-east-1.elb.amazonaws.com/create_user,8420,0,197
