timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Filename,Latency,Encoding,SampleCount,ErrorCount,Hostname,IdleTime,Connect
1688265977807,457,/static,200,OK,Static 1-11,text,true,,720,163,76,258,http://microserviceLB-980459616.us-east-1.elb.amazonaws.com/static,,457,utf-8,1,0,DESKTOP-JMD9GU4,0,259
1688265977835,445,/static,200,OK,Static 1-15,text,true,,720,163,78,259,http://microserviceLB-980459616.us-east-1.elb.amazonaws.com/static,,445,utf-8,1,0,DESKTOP-JMD9GU4,0,232
1688265977828,472,/static,200,OK,Static 1-14,text,true,,720,163,81,266,http://microserviceLB-980459616.us-east-1.elb.amazonaws.com/static,,472,utf-8,1,0,DESKTOP-JMD9GU4,0,241
1688265977779,531,/static,200,OK,Static 1-7,text,true,,720,163,83,269,http://microserviceLB-980459616.us-east-1.elb.amazonaws.com/static,,531,utf-8,1,0,DESKTOP-JMD9GU4,0,288
1688265977848,467,/static,200,OK,Static 1-17,text,true,,720,163,83,270,http://microserviceLB-980459616.us-east-1.elb.amazonaws.com/static,,467,utf-8,1,0,DESKTOP-JMD9GU4,0,220
1688265977741,577,/static,200,OK,Static 1-1,text,true,,720,163,84,272,http://microserviceLB-980459616.us-east-1.elb.amazonaws.com/static,,577,utf-8,1,0,DESKTOP-JMD9GU4,0,329
1688265977869,540,/static,200,OK,Static 1-20,text,true,,720,163,97,303,http://microserviceLB-980459616.us-east-1.elb.amazonaws.com/static,,540,utf-8,1,0,DESKTOP-JMD9GU4,0,202
1688265977814,596,/static,200,OK,Static 1-12,text,true,,720,163,97,302,http://microserviceLB-980459616.us-east-1.elb.amazonaws.com/static,,596,utf-8,1,0,DESKTOP-JMD9GU4,0,261
1688265977747,670,/static,200,OK,Static 1-2,text,true,,720,163,98,306,http://microserviceLB-980459616.us-east-1.elb.amazonaws.com/static,,670,utf-8,1,0,DESKTOP-JMD9GU4,0,331
1688265977883,535,/static,200,OK,Static 1-22,text,true,,720,163,98,305,http://microserviceLB-980459616.us-east-1.elb.amazonaws.com/static,,535,utf-8,1,0,DESKTOP-JMD9GU4,0,214
1688265977772,654,/static,200,OK,Static 1-6,text,true,,720,163,99,310,http://microserviceLB-980459616.us-east-1.elb.amazonaws.com/static,,654,utf-8,1,0,DESKTOP-JMD9GU4,0,300
1688265977765,683,/static,200,OK,Static 1-5,text,true,,720,163,102,318,http://microserviceLB-980459616.us-east-1.elb.amazonaws.com/static,,683,utf-8,1,0,DESKTOP-JMD9GU4,0,313
1688265977855,598,/static,200,OK,Static 1-18,text,true,,720,163,103,320,http://microserviceLB-980459616.us-east-1.elb.amazonaws.com/static,,598,utf-8,1,0,DESKTOP-JMD9GU4,0,224
1688265977910,550,/static,200,OK,Static 1-26,text,true,,720,163,104,323,http://microserviceLB-980459616.us-east-1.elb.amazonaws.com/static,,550,utf-8,1,0,DESKTOP-JMD9GU4,0,201
1688265977793,670,/static,200,OK,Static 1-9,text,true,,720,163,104,325,http://microserviceLB-980459616.us-east-1.elb.amazonaws.com/static,,670,utf-8,1,0,DESKTOP-JMD9GU4,0,294
1688265977758,722,/static,200,OK,Static 1-4,text,true,,720,163,107,333,http://microserviceLB-980459616.us-east-1.elb.amazonaws.com/static,,722,utf-8,1,0,DESKTOP-JMD9GU4,0,320
