timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Filename,Latency,Encoding,SampleCount,ErrorCount,Hostname,IdleTime,Connect
1688320274590,1440,/static,Non HTTP response code: javax.net.ssl.SSLException,Non HTTP response message: Unsupported or unrecognized SSL message,Static 1-1,text,false,,2684,0,2,2,https://cd78b1x0cc.execute-api.us-east-1.amazonaws.com:80/dev/static,,0,ISO-8859-1,1,1,DESKTOP-JMD9GU4,0,1440
1688320274590,1441,/static,Non HTTP response code: javax.net.ssl.SSLException,Non HTTP response message: Unsupported or unrecognized SSL message,Static 1-2,text,false,,2684,0,2,2,https://cd78b1x0cc.execute-api.us-east-1.amazonaws.com:80/dev/static,,0,ISO-8859-1,1,1,DESKTOP-JMD9GU4,0,1441
1688320276075,48,/index.js,Non HTTP response code: javax.net.ssl.SSLException,Non HTTP response message: Unsupported or unrecognized SSL message,Static 1-1,text,false,,2684,0,2,2,https://cd78b1x0cc.execute-api.us-east-1.amazonaws.com:80/index.js,,0,ISO-8859-1,1,1,DESKTOP-JMD9GU4,0,48
1688320276075,50,/index.js,Non HTTP response code: javax.net.ssl.SSLException,Non HTTP response message: Unsupported or unrecognized SSL message,Static 1-2,text,false,,2684,0,2,2,https://cd78b1x0cc.execute-api.us-east-1.amazonaws.com:80/index.js,,0,ISO-8859-1,1,1,DESKTOP-JMD9GU4,0,50
1688320276124,47,/index.css,Non HTTP response code: javax.net.ssl.SSLException,Non HTTP response message: Unsupported or unrecognized SSL message,Static 1-1,text,false,,2684,0,2,2,https://cd78b1x0cc.execute-api.us-east-1.amazonaws.com:80/index.css,,0,ISO-8859-1,1,1,DESKTOP-JMD9GU4,0,47
1688320276125,50,/index.css,Non HTTP response code: javax.net.ssl.SSLException,Non HTTP response message: Unsupported or unrecognized SSL message,Static 1-2,text,false,,2684,0,2,2,https://cd78b1x0cc.execute-api.us-east-1.amazonaws.com:80/index.css,,0,ISO-8859-1,1,1,DESKTOP-JMD9GU4,0,50
1688320276172,23489,/image3.jpg,Non HTTP response code: javax.net.ssl.SSLHandshakeException,Non HTTP response message: Remote host terminated the handshake,Static 1-1,text,false,,2886,0,2,2,https://my-react-app-assets.s3.amazonaws.com:80/dev/image3.jpg,,0,ISO-8859-1,1,1,DESKTOP-JMD9GU4,0,23489
1688320276176,25106,/image3.jpg,Non HTTP response code: javax.net.ssl.SSLHandshakeException,Non HTTP response message: Remote host terminated the handshake,Static 1-2,text,false,,2886,0,2,2,https://my-react-app-assets.s3.amazonaws.com:80/dev/image3.jpg,,0,ISO-8859-1,1,1,DESKTOP-JMD9GU4,0,25106
1688320299662,16812,/image2.jpg,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,Static 1-1,text,false,,2935,0,2,2,https://my-react-app-assets.s3.amazonaws.com:80/image2.jpg,,0,ISO-8859-1,1,1,DESKTOP-JMD9GU4,0,16812
1688320301283,15191,/image2.jpg,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,Static 1-2,text,false,,2935,0,2,2,https://my-react-app-assets.s3.amazonaws.com:80/image2.jpg,,0,ISO-8859-1,1,1,DESKTOP-JMD9GU4,0,15191
