timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Filename,Latency,Encoding,SampleCount,ErrorCount,Hostname,IdleTime,Connect
1688259109354,422,/static,200,OK,Static 1-6,text,true,,720,163,27,252,http://microserviceLB-980459616.us-east-1.elb.amazonaws.com/static,,422,utf-8,1,0,DESKTOP-JMD9GU4,0,222
1688259109255,534,/static,200,OK,Static 1-1,text,true,,720,163,27,257,http://microserviceLB-980459616.us-east-1.elb.amazonaws.com/static,,534,utf-8,1,0,DESKTOP-JMD9GU4,0,320
1688259109374,424,/static,200,OK,Static 1-7,text,true,,720,163,28,258,http://microserviceLB-980459616.us-east-1.elb.amazonaws.com/static,,424,utf-8,1,0,DESKTOP-JMD9GU4,0,207
1688259109315,501,/static,200,OK,Static 1-4,text,true,,720,163,29,264,http://microserviceLB-980459616.us-east-1.elb.amazonaws.com/static,,501,utf-8,1,0,DESKTOP-JMD9GU4,0,273
1688259109295,525,/static,200,OK,Static 1-3,text,true,,720,163,29,266,http://microserviceLB-980459616.us-east-1.elb.amazonaws.com/static,,525,utf-8,1,0,DESKTOP-JMD9GU4,0,286
1688259109274,694,/static,200,OK,Static 1-2,text,true,,720,163,36,324,http://microserviceLB-980459616.us-east-1.elb.amazonaws.com/static,,694,utf-8,1,0,DESKTOP-JMD9GU4,0,317
1688259109335,634,/static,200,OK,Static 1-5,text,true,,720,163,36,324,http://microserviceLB-980459616.us-east-1.elb.amazonaws.com/static,,634,utf-8,1,0,DESKTOP-JMD9GU4,0,254
1688259109394,624,/static,200,OK,Static 1-8,text,true,,720,163,39,342,http://microserviceLB-980459616.us-east-1.elb.amazonaws.com/static,,624,utf-8,1,0,DESKTOP-JMD9GU4,0,214
1688259109415,1720,/static,200,OK,Static 1-9,text,true,,720,163,50,393,http://microserviceLB-980459616.us-east-1.elb.amazonaws.com/static,,1720,utf-8,1,0,DESKTOP-JMD9GU4,0,195
1688259109434,2618,/static,200,OK,Static 1-10,text,true,,720,163,50,358,http://microserviceLB-980459616.us-east-1.elb.amazonaws.com/static,,2618,utf-8,1,0,DESKTOP-JMD9GU4,0,200
1688259109535,3391,/static,200,OK,Static 1-15,text,true,,720,163,50,332,http://microserviceLB-980459616.us-east-1.elb.amazonaws.com/static,,3391,utf-8,1,0,DESKTOP-JMD9GU4,0,197
1688259109614,3313,/static,200,OK,Static 1-19,text,true,,720,163,50,332,http://microserviceLB-980459616.us-east-1.elb.amazonaws.com/static,,3313,utf-8,1,0,DESKTOP-JMD9GU4,0,200
1688259109594,6037,/static,200,OK,Static 1-18,text,true,,720,163,50,239,http://microserviceLB-980459616.us-east-1.elb.amazonaws.com/static,,6037,utf-8,1,0,DESKTOP-JMD9GU4,0,207
1688259109454,6180,/static,200,OK,Static 1-11,text,true,,720,163,50,238,http://microserviceLB-980459616.us-east-1.elb.amazonaws.com/static,,6180,utf-8,1,0,DESKTOP-JMD9GU4,0,208
